726,2.35E-08
727,0
728,0
729,0
730,0
731,0
732,8.82E-09
733,0
734,0
735,0
736,0
737,2.94E-09
738,5.00E-08
739,0
740,0
741,0
742,1.91E-07
743,0
744,0
745,2.94E-09
746,0
747,0
748,2.41E-07
749,0
750,0
751,1.35E-07
752,0
753,0
754,0
755,5.29E-08
756,2.65E-08
757,2.20E-07
758,0
759,0
760,0
761,0
762,2.29E-07
763,2.68E-07
764,0
765,0
766,7.64E-08
767,8.82E-09
768,2.94E-09
769,8.53E-08
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,3.82E-08
780,0
781,0
782,2.35E-08
783,0
784,0
785,5.88E-09
786,4.76E-07
787,2.94E-09
788,1.06E-07
789,2.35E-07
790,0
791,0
792,0
793,0
794,5.88E-09
795,1.29E-07
796,4.09E-07
797,0
798,0
799,2.94E-08
800,2.82E-07
801,0
802,0
803,0
804,0
805,1.53E-07
806,0
807,0
808,0
809,0
810,9.11E-08
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,7.06E-08
821,1.15E-07
822,0
823,0
824,1.71E-07
825,2.65E-08
826,0
827,0
828,0
829,0
830,0
831,0
832,1.15E-07
833,1.97E-07
834,0
835,0
836,2.03E-07
837,5.09E-07
838,0
839,7.06E-08
840,0
841,0
842,0
843,1.82E-07
844,2.94E-09
845,1.76E-08
846,0
847,0
848,2.35E-08
849,0
850,0
851,0
852,0
853,0
854,1.00E-07
855,8.82E-09
856,0
857,1.47E-08
858,5.29E-08
859,0
860,0
861,8.82E-09
862,0
863,0
864,2.94E-09
865,4.00E-07
866,1.18E-07
867,1.06E-07
868,7.06E-08
869,1.06E-07
870,2.94E-08
871,0
872,2.94E-09
873,6.17E-08
874,2.94E-08
875,0
876,0
877,0
878,0
879,0
880,2.06E-08
881,0
882,4.47E-07
883,0
884,0
885,0
886,2.94E-09
887,0
888,0
889,0
890,1.18E-07
891,0
892,1.68E-07
893,1.68E-07
894,0
895,2.94E-08
896,0
897,0
898,8.23E-08
899,0
900,0
901,0
902,0
903,4.94E-07
904,7.06E-08
905,2.35E-08
906,3.38E-07
907,0
908,0
909,0
910,9.11E-08
911,0
912,0
913,0
914,5.88E-09
915,0
916,0
917,6.47E-08
918,0
919,2.62E-07
920,4.41E-08
921,0
922,0
923,0
924,0
925,3.82E-08
926,0
927,0
928,0
929,1.18E-08
930,0
931,0
932,0
933,0
934,0
935,0
936,1.03E-07
937,2.06E-08
938,0
939,0
940,9.70E-08
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,2.94E-09
949,3.41E-07
950,6.17E-08
951,6.20E-07
952,9.41E-08
953,0
954,0
955,0
956,2.06E-08
957,7.00E-07
958,5.88E-09
959,0
960,0
961,7.64E-08
962,0
963,1.18E-08
964,2.94E-09
965,0
966,0
967,3.73E-07
968,0
969,1.59E-07
970,1.12E-06
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,2.85E-07
980,3.18E-07
981,8.29E-07
982,2.94E-09
983,0
984,0
985,0
986,0
987,0
988,9.11E-08
989,0
990,0
991,0
992,0
993,2.06E-08
994,0
995,7.64E-08
996,2.09E-07
997,1.21E-07
998,0
999,0
1000,0
1001,2.65E-08
1002,1.56E-07
1003,0
1004,1.18E-08
1005,5.88E-09
1006,3.23E-08
1007,2.41E-07
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,1.47E-08
1016,2.00E-07
1017,2.26E-07
1018,2.06E-08
1019,0
1020,0
1021,0
1022,3.18E-07
1023,1.06E-07
1024,0
1025,0
1026,0
1027,2.94E-09
1028,0
1029,5.88E-09
1030,2.56E-07
1031,0
1032,3.35E-07
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,2.41E-07
1045,0
1046,0
1047,0
1048,0
1049,0
1050,1.38E-07
1051,8.82E-09
1052,0
1053,0
1054,0
1055,0
1056,2.94E-08
1057,3.94E-07
1058,0
1059,0
1060,0
1061,0
1062,0
1063,1.18E-07
1064,3.26E-07
1065,0
1066,0
1067,0
1068,0
1069,0
1070,5.00E-08
1071,4.35E-07
1072,2.03E-07
1073,8.82E-09
1074,0
1075,0
1076,0
1077,0
1078,0
1079,3.23E-08
1080,2.94E-09
1081,0
1082,0
1083,0
1084,0
1085,1.21E-07
1086,1.53E-07
1087,2.35E-07
1088,0
1089,0
1090,0
1091,1.94E-07
1092,6.47E-08
1093,0
1094,0
1095,1.76E-08
1096,1.76E-08
1097,5.88E-09
1098,0
1099,0
1100,0
1101,2.94E-09
1102,0
1103,0
1104,0
1105,0
1106,0
1107,3.12E-07
1108,2.65E-08
1109,0
1110,0
1111,3.53E-08
1112,3.53E-08
1113,0
1114,3.53E-08
1115,8.82E-09
1116,9.11E-08
1117,0
1118,4.12E-08
1119,1.76E-08
1120,0
1121,4.70E-08
1122,2.15E-07
1123,0
1124,0
1125,0
1126,0
1127,2.94E-09
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,2.94E-09
1138,0
1139,0
1140,0
1141,0
1142,3.82E-08
1143,2.35E-08
1144,0
1145,0
1146,0
1147,0
1148,0
1149,2.94E-09
1150,1.97E-07
1151,0
1152,0
1153,0
1154,0
1155,1.44E-07
1156,1.65E-07
1157,0
1158,1.68E-07
1159,0
1160,0
1161,0
1162,0
1163,0
1164,2.35E-08
1165,0
1166,0
1167,0
1168,8.23E-08
1169,0
1170,0
1171,2.06E-08
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,8.82E-09
1181,0
1182,0
1183,1.18E-08
1184,2.94E-09
1185,0
1186,1.18E-08
1187,5.00E-08
1188,5.88E-09
1189,0
1190,5.88E-09
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,2.65E-08
1198,1.76E-08
1199,0
1200,0
1201,0
1202,5.88E-09
1203,0
1204,0
1205,0
1206,0
1207,0
1208,3.50E-07
1209,4.41E-07
1210,0
1211,0
1212,2.94E-09
1213,1.18E-08
1214,0
1215,0
1216,0
1217,1.88E-07
1218,0
1219,5.88E-08
1220,5.88E-09
1221,5.88E-09
1222,0
1223,0
1224,1.23E-07
1225,4.41E-08
1226,1.47E-07
1227,0
1228,0
1229,0
1230,5.29E-08
1231,1.53E-07
1232,0
1233,0
1234,0
1235,0
1236,0
1237,2.65E-08
1238,1.91E-07
1239,1.18E-08
1240,0
1241,2.94E-09
1242,0
1243,0
1244,0
1245,1.65E-07
1246,0
1247,0
1248,0
1249,5.32E-07
1250,8.82E-09
1251,1.09E-07
1252,1.18E-08
1253,2.35E-07
1254,1.03E-07
1255,0
1256,1.18E-08
1257,0
1258,0
1259,2.94E-08
1260,1.53E-07
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,1.41E-07
1270,5.29E-08
1271,0
1272,2.26E-07
1273,5.88E-09
1274,0
1275,0
1276,5.88E-09
1277,0
1278,0
1279,0
1280,0
1281,2.35E-08
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,2.06E-08
1292,2.94E-09
1293,0
1294,0
1295,8.82E-09
1296,0
1297,0
1298,0
1299,0
1300,2.94E-09
1301,6.47E-08
1302,0
1303,2.94E-09
1304,5.88E-09
1305,7.94E-07
1306,2.94E-09
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,0
1343,1.85E-07
1344,2.32E-07
1345,0
1346,0
1347,1.59E-07
1348,0
1349,0
1350,0
1351,0
1352,0
1353,0
1354,2.35E-08
1355,0
1356,0
1357,3.88E-07
1358,3.23E-08
1359,0
1360,0
1361,2.94E-09
1362,7.06E-08
1363,0
1364,0
1365,2.94E-09
1366,0
1367,3.09E-07
1368,2.94E-09
1369,2.94E-09
1370,0
1371,4.70E-08
1372,1.18E-08
1373,8.82E-09
1374,0
1375,0
1376,5.59E-08
1377,0
1378,0
1379,1.09E-07
1380,0
1381,1.18E-08
1382,0
1383,6.47E-08
1384,6.47E-08
1385,0
1386,0
1387,0
1388,2.59E-07
1389,8.82E-09
1390,0
1391,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,2.06E-08
1398,4.50E-07
1399,9.11E-08
1400,2.06E-08
1401,0
1402,0
1403,0
1404,0
1405,0
1406,0
1407,1.12E-07
1408,1.15E-07
1409,0
1410,0
1411,0
1412,0
1413,7.64E-08
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,4.70E-08
1428,0
1429,0
1430,0
1431,2.65E-08
1432,8.82E-09
1433,2.94E-09
1434,2.06E-08
1435,5.88E-09
1436,0
1437,1.18E-08
1438,9.41E-08
1439,4.12E-08
1440,1.09E-07
1441,5.88E-09
1442,0
1443,0
1444,0
1445,0
1446,3.82E-08
1447,8.23E-08
1448,2.09E-07
1449,0
1450,0
1451,3.12E-07
1452,0
1453,0
1454,0
1455,8.82E-09
1456,5.88E-08
1457,2.94E-07
1458,0
1459,1.65E-07
1460,8.82E-09
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,2.94E-09
1468,0
1469,0
1470,0
1471,0
1472,4.12E-08
1473,2.94E-09
1474,0
1475,2.94E-09
1476,0
1477,1.21E-07
1478,0
1479,0
1480,0
1481,0
1482,1.76E-08
1483,2.94E-09
1484,0
1485,0
1486,8.82E-09
1487,0
1488,0
1489,4.41E-08
1490,3.82E-08
1491,5.00E-08
1492,2.41E-07
1493,0
1494,0
1495,8.82E-09
1496,0
1497,2.94E-09
1498,0
1499,0
1500,3.09E-07
1501,2.50E-07
1502,0
1503,7.06E-08
1504,0
1505,0
1506,0
1507,0
1508,2.35E-08
1509,2.65E-08
1510,0
1511,8.23E-08
1512,0
1513,0
1514,0
1515,4.41E-08
1516,2.65E-07
1517,0
1518,0
1519,3.65E-07
1520,2.94E-09
1521,0
1522,0
1523,2.94E-09
1524,0
1525,0
1526,3.23E-08
1527,1.29E-07
1528,3.73E-07
1529,0
1530,0
1531,0
1532,1.73E-07
1533,0
1534,0
1535,0
1536,0
1537,0
1538,5.88E-09
1539,3.47E-07
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,5.88E-09
1549,0
1550,0
1551,1.18E-08
1552,8.82E-08
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,2.65E-08
1561,6.76E-08
1562,1.76E-08
1563,1.38E-07
1564,2.06E-08
1565,0
1566,0
1567,5.88E-09
1568,5.88E-09
1569,0
1570,2.35E-08
1571,1.23E-07
1572,0
1573,0
1574,0
1575,0
1576,1.18E-08
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,7.94E-08
1590,7.06E-08
1591,0
1592,8.53E-08
1593,2.06E-08
1594,0
1595,0
1596,1.18E-08
1597,0
1598,0
1599,0
1600,2.65E-08
1601,0
1602,9.11E-08
1603,5.88E-08
1604,2.06E-07
1605,2.50E-07
1606,9.41E-08
1607,5.88E-09
1608,0
1609,0
1610,3.09E-07
1611,0
1612,0
1613,0
1614,5.88E-09
1615,2.38E-07
1616,0
1617,0
1618,2.06E-08
1619,7.88E-07
1620,1.73E-07
1621,0
1622,2.85E-07
1623,2.65E-07
1624,0
1625,3.88E-07
1626,2.59E-07
1627,0
1628,0
1629,4.12E-08
1630,2.91E-07
1631,2.94E-09
1632,0
1633,0
1634,0
1635,0
1636,3.82E-08
1637,0
1638,0
1639,1.18E-08
1640,1.50E-07
1641,0
1642,0
1643,9.70E-08
1644,0
1645,0
1646,0
1647,0
1648,0
1649,5.88E-09
1650,2.94E-09
1651,0
1652,3.53E-08
1653,5.88E-08
1654,0
1655,2.65E-08
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,4.41E-08
1663,0
1664,0
1665,4.03E-07
1666,0
1667,5.59E-08
1668,1.44E-07
1669,0
1670,0
1671,0
1672,0
1673,0
1674,5.00E-08
1675,1.85E-07
1676,0
1677,0
1678,0
1679,0
1680,0
1681,2.65E-08
1682,5.73E-07
1683,0
1684,0
1685,0
1686,5.88E-09
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,3.82E-08
1700,4.41E-08
1701,0
1702,1.18E-08
1703,0
1704,0
1705,4.73E-07
1706,4.41E-08
1707,0
1708,0
1709,5.88E-09
1710,0
1711,0
1712,0
1713,0
1714,2.35E-08
1715,0
1716,2.38E-07
1717,1.76E-08
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,2.94E-09
1726,1.44E-07
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,1.06E-07
1739,2.06E-08
1740,1.32E-07
1741,8.53E-08
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,1.76E-08
1752,2.94E-09
1753,5.88E-09
1754,5.88E-09
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,2.94E-09
1765,4.12E-08
1766,4.41E-08
1767,0
1768,0
1769,0
1770,0
1771,0
1772,3.82E-08
1773,0
1774,0
1775,5.88E-09
1776,0
1777,2.06E-08
1778,0
1779,0
1780,0
1781,0
1782,1.18E-08
1783,9.70E-08
1784,0
1785,0
1786,0
1787,4.12E-08
1788,0
1789,0
1790,0
1791,5.00E-08
1792,7.56E-07
1793,0
1794,0
1795,0
1796,2.35E-08
1797,0
1798,0
1799,0
1800,1.76E-08
1801,1.44E-07
1802,1.18E-08
1803,0
1804,7.35E-08
1805,3.53E-08
1806,0
1807,0
1808,2.94E-09
1809,1.32E-07
1810,1.82E-07
1811,0
1812,1.29E-07
1813,0
1814,0
1815,0
1816,0
1817,0
1818,1.88E-07
1819,0
1820,0
1821,1.47E-08
1822,0
1823,0
1824,3.47E-07
1825,0
1826,0
1827,0
1828,1.00E-07
1829,5.88E-08
1830,0
1831,3.23E-08
1832,1.94E-07
1833,0
1834,0
1835,0
1836,1.47E-08
1837,1.47E-07
1838,1.18E-08
1839,0
1840,2.09E-07
1841,0
1842,0
1843,0
1844,9.11E-08
1845,2.94E-09
1846,8.82E-09
1847,2.65E-08
1848,0
1849,0
1850,0
1851,8.82E-09
1852,0
1853,5.88E-09
1854,0
1855,0
1856,0
1857,0
1858,0
1859,1.18E-08
1860,5.88E-08
1861,0
1862,3.29E-07
1863,0
1864,0
1865,0
1866,1.76E-08
1867,0
1868,0
1869,0
1870,3.23E-07
1871,1.44E-07
1872,8.82E-08
1873,0
1874,0
1875,7.64E-08
1876,7.64E-08
1877,3.82E-08
1878,2.94E-08
1879,0
1880,0
1881,0
1882,0
1883,0
1884,5.88E-09
1885,0
1886,0
1887,0
1888,0
1889,0
1890,2.94E-09
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,1.41E-07
1898,4.70E-08
1899,0
1900,2.65E-08
1901,0
1902,0
1903,0
1904,8.23E-08
1905,8.23E-08
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,3.23E-08
1914,3.06E-07
1915,6.26E-07
1916,2.47E-07
1917,0
1918,0
1919,0
1920,3.82E-08
1921,5.29E-08
1922,0
1923,2.06E-08
1924,1.15E-07
1925,0
1926,0
1927,1.76E-08
1928,1.18E-08
1929,1.76E-08
1930,0
1931,3.41E-07
1932,7.64E-08
1933,0
1934,0
1935,0
1936,0
1937,0
1938,2.94E-09
1939,8.23E-08
1940,0
1941,0
1942,1.71E-07
1943,5.00E-08
1944,0
1945,0
1946,3.09E-07
1947,2.44E-07
1948,0
1949,0
1950,1.18E-08
1951,0
1952,2.94E-09
1953,0
1954,0
1955,0
1956,1.32E-07
1957,0
1958,0
1959,0
1960,0
1961,2.94E-09
1962,1.50E-07
1963,2.88E-07
1964,0
1965,2.94E-09
1966,0
1967,0
1968,1.00E-07
1969,1.47E-08
1970,1.76E-08
1971,1.12E-07
1972,2.94E-09
1973,2.35E-08
1974,3.82E-08
1975,0
1976,7.94E-08
1977,0
1978,0
1979,0
1980,0
1981,4.41E-08
1982,1.03E-07
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,8.82E-09
1990,1.06E-07
1991,0
1992,0
1993,0
1994,2.94E-09
1995,3.53E-08
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,1.59E-07
2004,0
2005,0
2006,0
2007,0
2008,0
2009,4.70E-08
2010,2.03E-07
2011,2.59E-07
2012,0
2013,0
2014,4.12E-08
2015,0
2016,5.88E-09
2017,0
2018,0
2019,0
2020,3.23E-08
2021,4.12E-08
2022,7.61E-07
2023,2.94E-09
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,2.94E-08
2031,0
2032,0
2033,0
2034,3.18E-07
2035,1.06E-07
2036,0
2037,0
2038,0
2039,6.17E-08
2040,5.88E-09
2041,0
2042,0
2043,0
2044,0
2045,4.70E-08
2046,0
2047,0
2048,0
2049,0
2050,0
2051,5.17E-07
2052,0
2053,5.88E-09
2054,0
2055,2.94E-09
2056,0
2057,0
2058,0
2059,2.65E-08
2060,0
2061,0
2062,0
2063,0
2064,0
2065,3.88E-07
2066,0
2067,0
2068,0
2069,7.08E-07
2070,0
2071,2.76E-07
2072,0
2073,0
2074,0
2075,3.23E-08
2076,5.88E-09
2077,0
2078,0
2079,0
2080,0
2081,0
2082,6.76E-08
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,3.44E-07
2091,0
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,7.35E-08
2100,1.56E-07
2101,6.76E-08
2102,0
2103,1.09E-07
2104,0
2105,0
2106,0
2107,2.94E-09
2108,0
2109,0
2110,4.41E-08
2111,0
2112,0
2113,0
2114,0
2115,7.91E-07
2116,0
2117,6.17E-08
2118,0
2119,0
2120,0
2121,2.26E-07
2122,3.70E-07
2123,2.06E-08
2124,0
2125,0
2126,0
2127,0
2128,2.35E-08
2129,0
2130,0
2131,1.18E-07
2132,0
2133,0
2134,0
2135,0
2136,1.00E-07
2137,0
2138,0
2139,0
2140,0
2141,0
2142,0
2143,1.76E-08
2144,2.94E-08
2145,0
2146,0
2147,3.97E-07
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,2.53E-07
2155,0
2156,4.06E-07
2157,2.06E-08
2158,0
2159,0
2160,0
2161,0
2162,3.23E-08
2163,1.18E-07
2164,0
2165,7.94E-08
2166,2.79E-07
2167,2.94E-09
2168,0
2169,4.47E-07
2170,6.47E-08
2171,1.18E-08
2172,0
2173,0
2174,0
2175,0
2176,4.12E-08
2177,1.09E-07
2178,0
2179,0
2180,0
2181,8.82E-09
2182,1.47E-08
2183,4.41E-08
2184,1.38E-07
2185,4.41E-08
2186,0
2187,0
2188,5.88E-09
2189,0
2190,0
2191,0
2192,0
2193,0
2194,1.71E-07
2195,1.23E-07
2196,0
